 -9.52053e-17 9.30829e-17 7.27684e-17
 -9.57106e-17 4.16397e-17 6.18531e-17
 -1.0794e-16 1.45537e-17 6.39755e-17
 -9.41946e-17 3.25436e-17 4.75016e-17
 -9.10615e-17 6.27627e-17 5.00283e-17
 -8.98487e-17 -1.16227e-17 6.89278e-17
 -7.69121e-17 1.88996e-17 9.40935e-17
 -7.34758e-17 1.02078e-17 5.96296e-17
 -8.77263e-17 2.37508e-17 7.65079e-17
 -9.6216e-17 4.91187e-17 6.68054e-17
 -1.00562e-16 2.21337e-17 6.36723e-17
 -1.22392e-16 -4.14375e-18 6.84225e-17
 -7.23641e-17 3.90119e-17 4.90176e-17
 -8.5806e-17 -7.27684e-18 8.63619e-17
 -5.63955e-17 -1.27345e-17 7.50929e-17
 -8.25719e-17 2.72881e-18 6.97869e-17
 -7.13534e-17 5.58902e-17 5.7204e-17
 -6.37734e-17 -9.19711e-18 6.16004e-17
 -8.59071e-17 1.91017e-17 8.33804e-17
 -4.88155e-17 -1.41494e-17 7.32484e-17
 -7.03428e-17 3.33522e-18 6.90289e-17
 -6.90289e-17 1.86974e-17 6.16004e-17
 -7.671e-17 1.67772e-17 9.14374e-17
 -6.80182e-17 -2.12241e-17 7.85576e-17
 -7.11513e-17 1.01067e-19 7.82513e-17
 -1.09658e-16 1.19259e-17 5.29971e-17
 -7.25662e-17 2.13252e-17 6.69823e-17
 -6.49862e-17 1.98092e-17 4.87902e-17
 -8.51996e-17 5.82147e-17 6.64769e-17
 -6.54915e-17 2.38519e-17 5.98065e-17
 -6.88268e-17 7.72153e-17 7.31979e-17
 -9.1769e-17 4.3661e-17 6.05392e-17
 -5.75072e-17 2.89052e-17 7.51435e-17
 -5.66987e-17 6.56937e-17 6.9989e-17
 -6.08424e-17 3.27458e-17 7.41328e-17
 -8.96466e-17 2.16284e-17 6.59211e-17
 -7.35769e-17 -7.68111e-18 4.40906e-17
 -4.42674e-17 5.23528e-17 6.21563e-17
 -4.94724e-17 1.3543e-17 5.7583e-17
 -6.64011e-17 8.08537e-18 7.40822e-17
 -6.34197e-17 1.799e-17 7.59899e-17
 -6.6199e-17 1.29366e-17 6.87131e-17
 -5.19485e-17 9.50032e-18 4.90302e-17
 -7.21114e-17 3.86077e-17 5.49963e-17
 -6.9989e-17 4.56824e-17 6.71023e-17
 -5.44247e-17 3.33522e-17 6.17015e-17
 -8.14349e-17 2.34476e-17 5.32371e-17
 -4.72742e-17 -2.62775e-18 4.65667e-17
 -4.90176e-17 3.09266e-17 5.01041e-17
 -4.96745e-17 2.08198e-17 9.27797e-17
 -6.04887e-17 2.46604e-17 7.14545e-17
 -6.00434e-17 5.33635e-17 8.16118e-17
 -6.1373e-17 2.68839e-17 1.87985e-17
 -5.38309e-17 -3.07244e-17 6.07414e-17
 -6.32933e-17 5.45763e-18 6.46325e-17
 -7.671e-17 2.12241e-17 6.85741e-17
 -6.38239e-17 2.52668e-17 9.31839e-17
 -7.15303e-17 2.31444e-17 4.31052e-17
 -3.9871e-17 4.8108e-17 5.36667e-17
 -5.63955e-17 7.0747e-19 4.99272e-17
 -5.97307e-17 -4.95229e-18 3.81023e-17
 -4.87649e-17 2.03145e-17 4.76026e-17
 -5.28581e-17 1.93544e-17 4.80069e-17
 -1.02432e-16 1.3543e-17 2.63785e-17
 -6.40261e-17 6.66033e-17 6.47841e-17
 -5.38688e-17 4.01742e-17 6.32681e-17
 -7.40317e-17 -2.98654e-17 5.95286e-17
 -5.872e-17 3.69401e-17 3.52724e-17
 -6.03371e-17 8.33804e-18 6.99385e-17
 -5.68503e-17 4.63393e-17 4.20439e-17
 -6.9231e-17 3.15835e-17 5.58902e-17
 -6.74118e-17 -3.56262e-17 4.0629e-17
 -7.21114e-17 -8.69178e-18 4.95229e-17
 -5.01293e-17 2.42561e-17 2.91073e-17
 -3.79002e-17 1.00562e-17 5.33635e-17
 -7.31726e-17 3.33016e-17 7.54972e-17
 -4.98261e-17 3.61568e-17 8.95455e-17
 -7.28189e-17 3.42112e-17 5.69008e-17
 -4.10333e-17 4.68952e-17 5.49805e-17
 -6.36976e-17 2.00366e-17 8.74231e-17
 -4.54044e-17 7.76449e-17 8.02473e-17
 -4.61624e-17 2.2538e-17 7.10502e-17
 -6.12972e-17 3.92393e-17 7.04438e-17
 -5.78104e-17 2.35739e-17 6.26617e-17
 -6.76897e-17 3.24426e-17 7.53961e-17
 -5.19991e-17 1.89501e-17 7.68111e-17
 -4.69457e-17 1.61202e-17 8.32794e-17
 -4.96366e-17 1.97081e-17 7.23641e-17
 -5.86442e-17 4.08311e-17 6.42787e-17
 -6.73865e-17 1.71814e-18 6.63001e-17
 -5.98697e-17 7.29705e-17 5.47784e-17
 -6.78034e-17 3.11287e-17 5.63955e-17
 -7.07723e-17 1.40989e-17 8.24708e-17
 -4.86386e-17 1.6575e-17 6.69065e-17
 -8.27109e-17 7.8226e-17 8.95455e-17
 -3.44134e-17 1.21281e-18 7.15556e-17
 -4.52402e-17 2.4054e-17 5.96296e-17
 -6.81193e-17 3.61821e-17 8.69178e-17
 -5.82147e-17 2.07188e-17 9.09605e-17
 -5.90738e-17 2.73892e-17 9.35882e-17
 -4.73626e-17 1.40483e-17 6.79171e-17
 -5.72925e-17 -3.65863e-17 1.01876e-16
 -5.65976e-17 1.98092e-17 8.59071e-17
 -5.02304e-17 1.21281e-18 6.93321e-17
 -5.36414e-17 1.11174e-17 5.15443e-17
 -4.21955e-17 1.24313e-17 8.34815e-17
 -4.13617e-17 4.48738e-17 9.72266e-17
 -7.20862e-17 5.32624e-17 7.84281e-17
 -4.29788e-17 2.94106e-17 7.17577e-17
 -4.5834e-17 1.23807e-17 2.36497e-17
 -5.54354e-17 1.83437e-17 5.23528e-17
 -6.25101e-17 1.20775e-17 3.315e-17
 -3.79002e-17 3.48176e-17 6.26617e-17
 -9.33608e-17 -4.37116e-17 6.73107e-17
 -7.29705e-17 6.1651e-18 5.03315e-17
 -7.91103e-17 1.48569e-17 6.67043e-17
 -3.26194e-17 -1.41494e-18 4.99272e-17
 -4.8487e-17 -8.89391e-18 4.93208e-17
 -4.404e-17 1.41747e-17 6.97364e-17
 -5.87453e-17 2.19063e-17 1.49579e-17
 -5.64208e-17 -3.43881e-17 8.02473e-17
 -5.78357e-17 3.80013e-17 7.86303e-17
 -3.50198e-17 -1.39725e-17 1.02684e-16
 -7.12524e-17 9.03288e-17 4.6693e-17
 -6.19037e-17 2.63027e-17 4.79058e-17
 -5.29087e-17 6.06403e-18 8.08537e-17
 -5.14937e-17 2.00871e-17 1.19461e-16
 -8.86359e-17 -1.7611e-17 7.72153e-17
 -7.92367e-17 6.4683e-18 3.98205e-17
 -2.86525e-17 -1.53875e-17 1.55643e-17
 -3.27963e-17 -9.42451e-18 6.73107e-17
 -4.75016e-17 3.58536e-17 9.66202e-17
 -5.46773e-17 2.56963e-17 9.03541e-17
 -5.87706e-17 -5.35151e-17 3.96183e-17
 -6.32175e-17 3.52219e-17 8.59071e-17
 -5.88716e-17 3.64347e-17 1.83942e-17
 -6.6199e-17 -2.08956e-17 4.40653e-17
 -4.80574e-17 -1.71056e-17 4.79058e-17
 -6.53905e-17 4.33578e-17 3.37564e-17
 -3.47671e-17 3.50956e-17 7.8226e-17
 -2.4812e-17 4.04269e-18 4.16397e-17
 -5.36667e-17 -3.79002e-18 7.94388e-17
 -7.72153e-17 5.57133e-17 7.53961e-17
 -6.21563e-17 1.22797e-17 5.35656e-17
 -3.10276e-17 4.52023e-17 6.38745e-17
 -2.38519e-17 5.1519e-17 4.22461e-17
 -3.57778e-17 1.85711e-17 6.54915e-17
 -5.46268e-17 2.98148e-18 7.43854e-17
 -4.01742e-17 2.09714e-18 7.29705e-17
 -4.74005e-17 2.42309e-17 6.73107e-17
 -5.42731e-17 -9.67718e-18 3.47671e-17
 -6.29649e-17 7.70637e-18 6.40766e-17
 -2.82988e-17 -3.99215e-18 3.21394e-17
 -5.99328e-17 -7.42844e-18 7.05449e-17
 -6.961e-17 4.88155e-17 -1.81921e-18
 -3.80013e-17 2.56711e-17 2.71871e-17
 -5.52079e-17 1.97081e-17 6.50873e-17
 -2.69344e-17 -1.89501e-17 7.28694e-17
 -2.0264e-17 4.34589e-18 1.91017e-17
 -3.9252e-17 8.03484e-18 5.78104e-17
 -7.62426e-17 -2.7086e-17 5.73051e-17
 -3.61694e-17 2.31444e-17 6.58958e-17
 -4.33705e-17 5.5587e-19 4.17407e-17
 -3.05033e-17 6.55421e-17 6.30659e-17
 -7.38043e-17 -9.65192e-18 3.99215e-17
 -6.31923e-17 1.99608e-17 7.64068e-17
 -5.82905e-17 3.10276e-17 4.03258e-17
 -1.13953e-17 3.66369e-17 7.41833e-17
 -2.77935e-18 3.69906e-17 5.39699e-17
 -1.85458e-17 5.94275e-17 3.78497e-17
 -1.95565e-17 5.40709e-18 4.09827e-17
 -2.72881e-17 -5.40709e-18 6.40766e-17
 -3.06739e-17 6.60474e-17 5.76588e-17
 -4.5177e-17 2.18052e-17 2.34981e-17
 -5.67492e-17 5.48289e-18 4.05785e-17
 -2.95622e-17 2.73134e-17 4.03763e-17
 -5.28076e-17 4.34715e-17 4.47222e-17
 -4.18418e-17 2.5052e-17 3.11287e-17
 -5.16453e-17 1.19638e-17 2.81472e-17
 -3.58789e-17 5.58996e-17 2.08704e-17
 5.05336e-20 3.16467e-17 3.26447e-17
 -1.85458e-17 4.56192e-17 3.73949e-17
 -4.08311e-17 -1.31387e-17 4.43432e-17
 -6.00844e-17 5.26055e-17 5.52079e-17
 -3.53735e-17 -8.56544e-18 4.04774e-17
 -4.24988e-17 2.64543e-17 2.68586e-17
 -5.61934e-17 -1.36441e-17 2.99159e-17
 -5.00788e-17 7.32737e-18 2.45088e-17
 -1.0137e-16 -3.99215e-18 4.22208e-17
 -4.21955e-17 3.86077e-17 4.04269e-17
 -6.02866e-17 2.32455e-17 1.02836e-17
 -4.23977e-17 1.47053e-17 2.75155e-17
 -5.7204e-17 3.85571e-17 3.45902e-17
 -6.3167e-17 5.65976e-18 2.17547e-17
 -4.47728e-17 3.47166e-17 7.73164e-17
 -4.56824e-17 -6.21563e-18 4.72489e-17
 -5.4172e-17 -3.94162e-18 5.43741e-17
 -5.48289e-17 2.56711e-17 3.6839e-17
 -3.40091e-17 4.5076e-17 1.77878e-17
 -4.52276e-17 1.58675e-17 2.33971e-17
 -2.80967e-17 2.66817e-17 2.03398e-17
 -2.22853e-17 1.17743e-17 5.1898e-17
 -3.46155e-17 -5.20496e-18 2.77935e-19
 -4.09827e-17 -1.86974e-18 6.67043e-17
 -7.25662e-17 2.44583e-17 5.50563e-17
 -3.97194e-17 3.99215e-18 2.72881e-17
 -6.17015e-17 -7.32737e-18 3.84561e-17
 -6.12972e-17 -6.56937e-18 4.41664e-17
 -4.70973e-17 3.73443e-17 -2.09714e-17
 -4.10838e-17 -6.06403e-19 2.07946e-17
 -6.97364e-17 1.19259e-17 5.40962e-17
 -4.18923e-17 3.50703e-17 -2.75408e-18
 -4.4419e-17 3.73949e-17 1.41494e-17
 -5.43741e-17 -1.07131e-17 1.3543e-17
 -7.90345e-17 1.55138e-17 3.58283e-17
 -5.08873e-17 3.58789e-17 4.05279e-17
 -6.8372e-17 1.27345e-17 4.49749e-18
 -5.06852e-17 -1.2785e-17 3.65863e-17
 -4.99777e-17 7.41833e-17 1.74341e-17
 -5.52332e-17 8.15612e-17 3.47671e-17
 -3.0775e-17 -1.8748e-17 2.52163e-17
 -6.4304e-17 -2.53173e-17 3.6081e-17
 -5.5966e-17 4.59856e-18 4.86638e-17
 -4.03258e-17 -3.0118e-17 -3.89109e-18
 -5.73304e-17 2.61764e-17 1.67266e-17
 -6.74623e-17 6.61485e-17 2.79956e-17
 -5.99834e-17 -2.60753e-17 1.56654e-17
 -8.11822e-17 -1.32903e-17 1.57159e-17
 -6.1373e-17 1.06626e-17 1.07637e-17
 -7.54467e-17 -1.62718e-17 4.66425e-17
 -5.70019e-17 -9.39925e-18 1.42505e-17
 -5.35151e-17 1.08142e-17 4.15891e-17
 -6.66791e-17 1.71814e-17 1.81921e-18
 -6.91552e-17 1.70298e-17 5.81136e-18
 -6.41019e-17 -2.12241e-17 3.01686e-17
 -5.88716e-17 -7.3779e-18 4.01237e-17
 -6.03118e-17 -4.64404e-17 4.30041e-17
 -7.69627e-17 0 1.32903e-17
 -8.21171e-17 1.23807e-17 4.16902e-17
 -8.3532e-17 2.56711e-17 3.3049e-17
 -4.72236e-17 -5.08368e-17 2.74397e-17
 -8.0121e-17 6.56937e-18 1.51601e-19
 -7.04186e-17 -5.07863e-17 2.53173e-17
 -4.84364e-17 -3.23415e-18 3.14319e-17
 -9.08594e-17 -6.06403e-18 3.6839e-17
 -7.3779e-17 3.62326e-17 -1.81921e-18
 -7.32484e-17 4.33578e-17 3.35038e-17
 -7.05323e-17 -3.81781e-17 2.29423e-17
 -6.91805e-17 -3.61315e-18 2.16789e-17
 -6.67675e-17 -9.37398e-18 3.62326e-17
 -7.22883e-17 -1.75857e-17 4.83101e-17
 -7.97294e-17 -7.1505e-18 -1.46547e-18
 -6.93826e-17 -4.52276e-18 2.05166e-17
 -7.67858e-17 3.68137e-17 -1.81921e-18
 -6.1373e-17 -5.6345e-18 2.936e-17
 -6.80814e-17 -3.18362e-18 1.52106e-17
 -6.66033e-17 -3.51208e-18 2.49636e-17
 -7.19219e-17 3.94162e-17 3.43628e-18
 -6.19795e-17 2.25885e-17 -3.33522e-18
 -7.52824e-17 3.52724e-17 2.30433e-17
 -7.72532e-17 2.72881e-18 3.75465e-17
 -8.75873e-17 -7.2263e-18 2.79956e-17
 -6.0514e-17 -1.44273e-17 2.91579e-17
 -7.10629e-17 2.11988e-17 -3.43628e-18
 -6.99638e-17 -2.62775e-18 3.315e-17
 -8.58882e-17 2.68586e-17 3.28468e-17
 -8.72147e-17 5.8998e-18 7.88324e-18
 -8.57808e-17 1.11806e-18 3.23415e-18
 -6.80561e-17 3.24426e-17 3.21394e-17
 -9.12763e-17 5.12979e-17 2.32455e-17
 -8.28498e-17 -3.89424e-18 1.57665e-17
 -9.33229e-17 -2.56458e-17 2.54689e-17
 -8.44858e-17 -1.18083e-17 1.61707e-17
 -9.97912e-17 -2.16252e-17 1.92028e-18
 -8.25908e-17 -8.48206e-17 -9.09605e-19
 -9.89953e-17 -1.70551e-17 2.44583e-17
 -8.78621e-17 -5.44626e-17 1.22291e-17
 -8.15391e-17 -2.50141e-18 1.03089e-17
 -8.08537e-17 2.21716e-17 1.0511e-17
 -7.04691e-17 1.61834e-17 1.74846e-17
 -7.34095e-17 3.49945e-17 -1.2027e-17
 -8.70725e-17 -6.06908e-17 3.33522e-18
 -7.58288e-17 -6.87257e-18 -4.04269e-19
 -8.8298e-17 -8.10559e-17 -7.17577e-18
 -6.81998e-17 1.43136e-17 3.43628e-17
 -8.47804e-17 1.12058e-17 6.67043e-18
 -7.41794e-17 1.26587e-17 1.54633e-17
 -8.22718e-17 -3.03202e-18 8.28751e-18
 -5.98815e-17 -1.48063e-17 1.91017e-17
 -5.56256e-17 1.62971e-17 -3.33522e-18
 -7.29571e-17 -5.45763e-17 -2.557e-17
 -4.42864e-17 1.49327e-17 -1.22291e-17
 -9.02277e-17 2.4054e-17 -8.48964e-18
 -6.10462e-17 3.15835e-18 7.17577e-18
 -7.25015e-17 4.70468e-17 -1.34419e-17
 -1.04327e-16 -3.6839e-17 -6.06403e-18
 -5.2675e-17 6.24595e-17 -2.1022e-17
 -7.56077e-17 -5.05336e-18 -2.12241e-17
 -7.27052e-17 1.29113e-17 -1.61707e-17
 -5.87074e-17 -2.91073e-17 -2.35487e-17
 -7.4177e-17 -9.77825e-18 -1.82932e-17
 -4.59098e-17 1.52611e-17 -1.25323e-17
 -8.9615e-17 -1.04124e-16 -8.08537e-18
 -5.09252e-17 -2.4054e-17 -2.69849e-17
 -5.53659e-17 3.70664e-17 -4.65414e-17
 -6.14646e-17 -4.07806e-17 -6.59463e-18
 -6.1422e-17 6.47588e-17 5.43236e-18
 -5.7144e-17 -8.41384e-18 -4.29536e-18
 -4.68257e-17 8.96971e-18 -4.32062e-18
 -6.87131e-17 3.53735e-17 9.60138e-18
 -6.89152e-17 -4.02753e-17 -3.47671e-17
 -6.56937e-17 -1.60949e-17 -5.8619e-18
 -4.74763e-17 9.44978e-18 -6.36723e-18
 -9.51548e-17 -3.79255e-17 7.3779e-18
 -4.29788e-17 -5.77094e-17 -6.06403e-18
 -6.77655e-17 1.77878e-17 1.03089e-17
 -6.22069e-17 1.49074e-18 -4.85122e-18
 -6.12214e-17 1.24818e-17 1.61707e-18
 -5.6724e-17 2.45088e-18 -1.61707e-18
 -5.62439e-17 -2.3296e-17 1.73836e-17
 -4.65414e-17 1.08647e-18 3.43628e-17
 -4.89165e-17 -5.53343e-18 3.13308e-17
 -6.32681e-17 -3.08508e-17 4.6693e-17
 -6.2409e-17 -1.28355e-17 -4.04269e-18
 -5.07863e-17 3.23415e-18 2.44583e-17
 -3.89614e-17 2.98401e-17 3.13308e-17
 -5.16959e-17 -4.09322e-18 1.23302e-17
 -5.15948e-17 -1.43894e-17 1.41494e-17
 -6.28638e-17 -2.0125e-17 7.78217e-18
 -6.04634e-17 7.78091e-17 2.35487e-17
 -3.8355e-17 -3.48429e-17 1.84953e-17
 -6.35713e-17 -2.39908e-17 2.15273e-17
 -6.63759e-17 -3.09139e-17 1.58675e-17
 -6.27627e-17 6.95784e-18 2.2538e-17
 -5.68503e-17 2.8084e-17 3.55756e-17
 -5.55112e-17 3.0617e-17 2.66817e-17
 -4.07048e-17 5.01672e-17 1.90006e-17
 -4.30546e-17 -1.27345e-17 -1.23302e-17
 -5.06599e-17 1.92912e-17 -1.3543e-17
 -5.04831e-17 -6.72097e-18 2.90063e-17
 -4.51518e-17 5.5587e-17 9.29818e-18
 -6.57189e-17 1.92028e-17 -4.75016e-18
 -4.68699e-17 -1.42252e-17 -1.74846e-17
 -5.26307e-17 -5.35656e-18 -7.58004e-18
 -5.03062e-17 -2.42688e-17 3.11287e-17
 -5.73304e-17 2.36497e-17 1.5817e-17
 -2.70102e-17 7.16187e-17 1.8748e-17
 -5.46773e-17 -1.58454e-17 3.4565e-17
 -4.07301e-17 -4.26251e-17 5.96296e-18
 -5.34645e-17 4.53792e-17 1.63224e-17
 -5.51574e-17 2.41551e-17 -2.17294e-18
 -5.07863e-17 4.75016e-18 2.22853e-17
 -4.05532e-17 2.14262e-17 -1.82426e-17
 -7.43096e-17 -8.13591e-18 -4.54802e-18
 -4.31052e-17 -1.54127e-17 2.78945e-17
 -3.92646e-17 1.07131e-17 -2.02134e-19
 -6.16004e-17 -3.54746e-17 2.65301e-17
 -4.02247e-17 -4.13365e-17 -1.92028e-18
 -5.14937e-17 -4.04269e-18 -6.4683e-18
 -4.14375e-17 -2.32455e-18 -5.05336e-18
 -4.47222e-17 2.45593e-17 2.35487e-17
 -6.74623e-17 2.7086e-17 -1.78889e-17
 -6.20553e-17 -1.37451e-17 2.32455e-17
 -4.18418e-17 -5.31613e-17 -7.93377e-18
 -5.40709e-17 2.13252e-17 1.31387e-18
 -5.83663e-17 -1.57665e-17 -6.11456e-18
 -7.58509e-17 -5.25549e-18 -2.52668e-19
 -8.33299e-17 -4.30546e-17 1.07637e-17
 -7.63563e-17 1.6575e-17 1.15722e-17
 -6.03876e-17 -4.09322e-17 6.0236e-17
 -6.0135e-17 4.85122e-17 -1.41494e-18
 -8.76758e-17 -5.25549e-18 2.8602e-17
 -7.60531e-17 -1.07131e-17 5.29592e-17
 -8.11569e-17 1.85964e-17 1.68782e-17
 -7.94893e-17 1.15217e-17 3.5424e-17
 -7.09997e-17 -4.34589e-18 3.24931e-17
 -7.66089e-17 2.65807e-17 1.30882e-17
 -8.72715e-17 -8.59071e-18 -1.78889e-17
 -7.38801e-17 5.21507e-17 3.86582e-17
 -5.16959e-17 -3.03202e-18 5.00788e-17
 -7.48908e-17 -1.62718e-17 3.56262e-17
 -9.44978e-17 -2.53679e-17 1.65245e-17
 -6.17015e-17 3.88098e-17 1.77878e-17
 -7.91356e-17 -2.62775e-18 -1.76615e-17
 -7.64068e-17 -1.9607e-17 2.58227e-17
 -7.5952e-17 3.13308e-18 1.7333e-17
 -5.36161e-17 1.14711e-17 5.16706e-18
 -8.41384e-17 -2.37508e-18 3.45271e-17
 -7.93883e-17 9.76814e-17 4.404e-17
 -7.78723e-17 6.56179e-17 1.41494e-18
 -8.2774e-17 3.19625e-17 1.7232e-17
 -4.82596e-17 1.02583e-17 4.80069e-18
 -4.47728e-17 1.07637e-17 -5.65976e-18
 -7.4537e-17 9.32345e-17 -1.2027e-17
 -6.29143e-17 7.22125e-17 9.29818e-18
 -7.20609e-17 6.06403e-19 -4.04269e-19
 -7.06965e-17 3.73949e-17 2.38519e-17
 -3.77486e-17 3.0118e-17 1.27345e-17
 -6.68054e-17 5.7204e-17 6.7715e-18
 -3.54746e-17 -1.53622e-17 2.35487e-17
 -6.9989e-17 5.21507e-17 2.20326e-17
 -6.22069e-17 4.30546e-17 1.45537e-17
 -4.37116e-17 -7.78217e-18 5.02304e-17
 -6.13478e-17 2.32455e-17 1.74846e-17
 -2.59237e-17 -4.54802e-17 2.80967e-17
 -4.61372e-17 3.63842e-17 2.93095e-17
 -7.12524e-17 -3.22404e-17 1.87985e-17
 -5.51827e-17 -3.03202e-19 1.3543e-17
 -5.91243e-17 9.94501e-17 2.09209e-17
 -4.64909e-17 -9.52053e-17 2.04156e-17
 -6.65527e-17 4.22461e-17 1.94049e-17
 -3.99721e-17 2.74903e-17 1.21281e-18
 -7.69121e-17 4.38632e-17 2.50647e-17
 -3.9871e-17 7.09492e-17 4.17407e-17
 -4.32062e-17 1.26435e-16 5.16453e-17
 -3.44134e-17 2.61764e-17 1.67772e-17
 -5.33129e-17 8.36836e-17 4.22461e-17
 -4.67436e-17 -2.44583e-17 5.92254e-17
 -2.84504e-17 4.86133e-17 8.38858e-18
 -3.65863e-17 4.70973e-17 8.89391e-18
 -4.5177e-17 2.22348e-18 6.26617e-18
 -3.05728e-17 -1.57311e-16 2.46604e-17
 -2.38013e-17 -1.02078e-16 8.32794e-17
 -3.04718e-17 1.18552e-16 2.79956e-17
 -2.00618e-17 1.12235e-16 6.87257e-17
 -4.41158e-17 -3.42618e-17 6.46325e-17
 -4.85122e-17 2.11483e-17 2.57216e-17
 -4.04774e-17 1.60141e-16 7.69121e-17
 -4.80069e-17 -2.55826e-17 5.2656e-17
 -3.80013e-17 5.34266e-17 3.88098e-17
 -5.27571e-17 1.36251e-17 7.52951e-17
 -1.97081e-17 -1.20017e-17 7.31221e-17
 -4.48738e-17 5.33129e-18 7.75185e-17
 -2.30433e-17 9.12889e-17 4.50254e-17
 -3.80013e-17 -3.41102e-17 1.70298e-17
 -5.21507e-17 4.8487e-17 4.5076e-17
 -8.25719e-17 -2.07188e-18 6.36723e-17
 -5.88211e-17 7.30716e-17 4.41664e-17
 -7.3779e-17 -2.57721e-18 6.56937e-17
 -4.79058e-17 -3.6081e-17 4.42674e-17
 -6.00339e-17 6.55421e-17 3.29479e-17
 -4.74005e-17 8.46943e-17 7.11513e-17
 -3.29479e-17 1.67772e-17 7.27684e-17
 -2.32455e-17 5.29592e-17 7.0747e-17
 -5.22517e-17 1.14762e-16 2.58732e-17
 -5.27571e-17 1.52915e-16 5.65976e-17
 -5.70019e-17 6.65527e-17 8.02473e-17
 -5.8619e-17 9.34366e-17 4.20439e-17
 -3.55756e-17 3.18867e-17 7.03428e-17
 -3.55756e-17 -1.01067e-19 4.02247e-17
 -5.37677e-17 9.03541e-17 9.43968e-17
 -3.13308e-17 -5.40709e-18 4.99272e-17
 -3.57778e-17 6.66033e-17 7.88324e-17
 -2.28412e-17 -1.68277e-17 2.66817e-17
 -6.63001e-17 -1.00057e-17 8.08537e-18
 -3.315e-17 3.67379e-17 6.54915e-17
 -4.30546e-17 1.04049e-16 3.88098e-17
