0.8,0.8
0.79968,0.79968
0.79872,0.79872
0.797122,0.797122
0.794888,0.794888
0.79202,0.79202
0.788521,0.788521
0.784396,0.784396
0.77965,0.77965
0.774289,0.774289
0.768318,0.768318
0.761746,0.761746
0.754579,0.754579
0.746827,0.746827
0.738498,0.738498
0.729603,0.729603
0.720153,0.720153
0.710158,0.710158
0.699631,0.699631
0.688583,0.688583
0.677029,0.677029
0.664982,0.664982
0.652456,0.652456
0.639467,0.639467
0.626028,0.626028
0.612158,0.612158
0.597871,0.597871
0.583184,0.583184
0.568116,0.568116
0.552684,0.552684
0.536906,0.536906
0.5208,0.5208
0.504385,0.504385
0.487681,0.487681
0.470707,0.470707
0.453484,0.453484
0.43603,0.43603
0.418366,0.418366
0.400513,0.400513
0.382491,0.382491
0.364321,0.364321
0.346025,0.346025
0.327622,0.327622
0.309134,0.309134
0.290583,0.290583
0.271989,0.271989
0.253373,0.253373
0.234756,0.234756
0.21616,0.21616
0.197605,0.197605
0.179112,0.179112
0.160702,0.160702
0.142394,0.142394
0.12421,0.12421
0.106168,0.106168
0.0882897,0.0882897
0.0705933,0.0705933
0.0530981,0.0530981
0.035823,0.035823
0.0187864,0.0187864
0.0020063,0.0020063
-0.0144996,-0.0144996
-0.0307141,-0.0307141
-0.0466203,-0.0466203
-0.0622021,-0.0622021
-0.0774436,-0.0774436
-0.0923294,-0.0923294
-0.106845,-0.106845
-0.120975,-0.120975
-0.134708,-0.134708
-0.148028,-0.148028
-0.160925,-0.160925
-0.173385,-0.173385
-0.185399,-0.185399
-0.196954,-0.196954
-0.208041,-0.208041
-0.21865,-0.21865
-0.228774,-0.228774
-0.238403,-0.238403
-0.24753,-0.24753
-0.256149,-0.256149
-0.264254,-0.264254
-0.27184,-0.27184
-0.278901,-0.278901
-0.285434,-0.285434
-0.291435,-0.291435
-0.296903,-0.296903
-0.301836,-0.301836
-0.306232,-0.306232
-0.310091,-0.310091
-0.313414,-0.313414
-0.316201,-0.316201
-0.318455,-0.318455
-0.320178,-0.320178
-0.321373,-0.321373
-0.322044,-0.322044
-0.322195,-0.322195
-0.321832,-0.321832
-0.32096,-0.32096
-0.319587,-0.319587
-0.317718,-0.317718
-0.315363,-0.315363
-0.312528,-0.312528
-0.309224,-0.309224
-0.305459,-0.305459
-0.301244,-0.301244
-0.29659,-0.29659
-0.291506,-0.291506
-0.286006,-0.286006
-0.280101,-0.280101
-0.273804,-0.273804
-0.267128,-0.267128
-0.260086,-0.260086
-0.252693,-0.252693
-0.244962,-0.244962
-0.236909,-0.236909
-0.228548,-0.228548
-0.219895,-0.219895
-0.210965,-0.210965
-0.201774,-0.201774
-0.192339,-0.192339
-0.182676,-0.182676
-0.172801,-0.172801
-0.162732,-0.162732
-0.152485,-0.152485
-0.142077,-0.142077
-0.131525,-0.131525
-0.120848,-0.120848
-0.110062,-0.110062
-0.0991839,-0.0991839
-0.0882321,-0.0882321
-0.0772235,-0.0772235
-0.0661757,-0.0661757
-0.0551057,-0.0551057
-0.0440308,-0.0440308
-0.0329681,-0.0329681
-0.0219345,-0.0219345
-0.0109468,-0.0109468
-2.15393e-05,-2.15393e-05
0.0108249,0.0108249
0.0215763,0.0215763
0.0322168,0.0322168
0.0427307,0.0427307
0.0531027,0.0531027
0.0633178,0.0633178
0.0733613,0.0733613
0.0832187,0.0832187
0.0928762,0.0928762
0.10232,0.10232
0.111537,0.111537
0.120515,0.120515
0.129241,0.129241
0.137703,0.137703
0.14589,0.14589
0.153792,0.153792
0.161396,0.161396
0.168695,0.168695
0.175678,0.175678
0.182336,0.182336
0.188662,0.188662
0.194647,0.194647
0.200284,0.200284
0.205567,0.205567
0.21049,0.21049
0.215047,0.215047
0.219233,0.219233
0.223044,0.223044
0.226476,0.226476
0.229527,0.229527
0.232194,0.232194
0.234474,0.234474
0.236368,0.236368
0.237873,0.237873
0.238989,0.238989
0.239719,0.239719
0.240061,0.240061
0.240019,0.240019
0.239594,0.239594
0.238789,0.238789
0.237608,0.237608
0.236054,0.236054
0.234133,0.234133
0.231848,0.231848
0.229206,0.229206
0.226213,0.226213
0.222875,0.222875
0.219199,0.219199
0.215194,0.215194
0.210866,0.210866
0.206225,0.206225
0.20128,0.20128
0.196039,0.196039
0.190513,0.190513
0.184711,0.184711
0.178645,0.178645
0.172325,0.172325
0.165762,0.165762
0.158968,0.158968
0.151955,0.151955
0.144735,0.144735
0.137319,0.137319
0.129722,0.129722
0.121956,0.121956
0.114033,0.114033
0.105967,0.105967
0.0977714,0.0977714
0.0894597,0.0894597
0.0810455,0.0810455
0.0725425,0.0725425
0.0639645,0.0639645
0.0553254,0.0553254
0.046639,0.046639
0.0379193,0.0379193
0.0291801,0.0291801
0.0204352,0.0204352
0.0116985,0.0116985
0.00298364,0.00298364
-0.00569571,-0.00569571
-0.0143261,-0.0143261
-0.0228941,-0.0228941
-0.0313865,-0.0313865
-0.0397903,-0.0397903
-0.0480926,-0.0480926
-0.0562809,-0.0562809
-0.0643427,-0.0643427
-0.0722658,-0.0722658
-0.0800385,-0.0800385
-0.0876491,-0.0876491
-0.0950864,-0.0950864
-0.102339,-0.102339
-0.109397,-0.109397
-0.11625,-0.11625
-0.122887,-0.122887
-0.1293,-0.1293
-0.135479,-0.135479
-0.141415,-0.141415
-0.147101,-0.147101
-0.152527,-0.152527
-0.157687,-0.157687
-0.162574,-0.162574
-0.167181,-0.167181
-0.171501,-0.171501
-0.175531,-0.175531
-0.179263,-0.179263
-0.182693,-0.182693
-0.185818,-0.185818
-0.188634,-0.188634
-0.191137,-0.191137
-0.193325,-0.193325
-0.195195,-0.195195
-0.196746,-0.196746
-0.197977,-0.197977
-0.198887,-0.198887
-0.199475,-0.199475
-0.199743,-0.199743
-0.199691,-0.199691
-0.19932,-0.19932
-0.198633,-0.198633
-0.197631,-0.197631
-0.196317,-0.196317
-0.194695,-0.194695
-0.192768,-0.192768
-0.190541,-0.190541
-0.188018,-0.188018
-0.185204,-0.185204
-0.182106,-0.182106
-0.178728,-0.178728
-0.175077,-0.175077
-0.171161,-0.171161
-0.166986,-0.166986
-0.162559,-0.162559
-0.15789,-0.15789
-0.152985,-0.152985
-0.147855,-0.147855
-0.142507,-0.142507
-0.13695,-0.13695
-0.131196,-0.131196
-0.125252,-0.125252
-0.11913,-0.11913
-0.11284,-0.11284
-0.106392,-0.106392
-0.0997973,-0.0997973
-0.0930665,-0.0930665
-0.0862109,-0.0862109
-0.0792418,-0.0792418
-0.0721707,-0.0721707
-0.0650091,-0.0650091
-0.0577686,-0.0577686
-0.0504611,-0.0504611
-0.0430983,-0.0430983
-0.0356922,-0.0356922
-0.0282545,-0.0282545
-0.0207972,-0.0207972
-0.0133322,-0.0133322
-0.00587136,-0.00587136
0.00157354,0.00157354
0.00899073,0.00899073
0.0163685,0.0163685
0.0236954,0.0236954
0.0309599,0.0309599
0.0381507,0.0381507
0.0452566,0.0452566
0.0522667,0.0522667
0.0591701,0.0591701
0.0659562,0.0659562
0.0726148,0.0726148
0.0791355,0.0791355
0.0855086,0.0855086
0.0917244,0.0917244
0.0977736,0.0977736
0.103647,0.103647
0.109336,0.109336
0.114832,0.114832
0.120127,0.120127
0.125213,0.125213
0.130084,0.130084
0.13473,0.13473
0.139148,0.139148
0.143328,0.143328
0.147267,0.147267
0.150958,0.150958
0.154397,0.154397
0.157578,0.157578
0.160498,0.160498
0.163152,0.163152
0.165538,0.165538
0.167652,0.167652
0.169491,0.169491
0.171055,0.171055
0.17234,0.17234
0.173346,0.173346
0.174072,0.174072
0.174518,0.174518
0.174683,0.174683
0.174569,0.174569
0.174177,0.174177
0.173508,0.173508
0.172563,0.172563
0.171346,0.171346
0.169858,0.169858
0.168104,0.168104
0.166086,0.166086
0.163808,0.163808
0.161276,0.161276
0.158493,0.158493
0.155466,0.155466
0.152198,0.152198
0.148697,0.148697
0.144969,0.144969
0.14102,0.14102
0.136856,0.136856
0.132486,0.132486
0.127917,0.127917
0.123156,0.123156
0.118212,0.118212
0.113093,0.113093
0.107808,0.107808
0.102366,0.102366
0.096775,0.096775
0.0910452,0.0910452
0.0851858,0.0851858
0.0792066,0.0792066
0.0731174,0.0731174
0.0669282,0.0669282
0.0606491,0.0606491
0.0542903,0.0542903
0.0478622,0.0478622
0.0413752,0.0413752
0.0348397,0.0348397
0.0282663,0.0282663
0.0216656,0.0216656
0.015048,0.015048
0.00842421,0.00842421
0.00180474,0.00180474
-0.00479989,-0.00479989
-0.0113792,-0.0113792
-0.0179228,-0.0179228
-0.0244204,-0.0244204
-0.0308618,-0.0308618
-0.0372369,-0.0372369
-0.0435356,-0.0435356
-0.0497483,-0.0497483
-0.0558652,-0.0558652
-0.0618768,-0.0618768
-0.0677739,-0.0677739
-0.0735474,-0.0735474
-0.0791884,-0.0791884
-0.0846882,-0.0846882
-0.0900386,-0.0900386
-0.0952313,-0.0952313
-0.100259,-0.100259
-0.105113,-0.105113
-0.109787,-0.109787
-0.114273,-0.114273
-0.118566,-0.118566
-0.122658,-0.122658
-0.126544,-0.126544
-0.130218,-0.130218
-0.133674,-0.133674
-0.136909,-0.136909
-0.139916,-0.139916
-0.142693,-0.142693
-0.145234,-0.145234
-0.147537,-0.147537
-0.149599,-0.149599
-0.151417,-0.151417
-0.152988,-0.152988
-0.154311,-0.154311
-0.155384,-0.155384
-0.156206,-0.156206
-0.156776,-0.156776
-0.157095,-0.157095
-0.157162,-0.157162
-0.156978,-0.156978
-0.156543,-0.156543
-0.155859,-0.155859
-0.154928,-0.154928
-0.153751,-0.153751
-0.152332,-0.152332
-0.150672,-0.150672
-0.148776,-0.148776
-0.146646,-0.146646
-0.144288,-0.144288
-0.141704,-0.141704
-0.1389,-0.1389
-0.13588,-0.13588
-0.132651,-0.132651
-0.129217,-0.129217
-0.125585,-0.125585
-0.12176,-0.12176
-0.11775,-0.11775
-0.113561,-0.113561
-0.109201,-0.109201
-0.104676,-0.104676
-0.0999935,-0.0999935
-0.0951626,-0.0951626
-0.0901906,-0.0901906
-0.085086,-0.085086
-0.079857,-0.079857
-0.0745124,-0.0745124
-0.0690608,-0.0690608
-0.0635113,-0.0635113
-0.0578728,-0.0578728
-0.0521547,-0.0521547
-0.046366,-0.046366
-0.0405163,-0.0405163
-0.034615,-0.034615
-0.0286716,-0.0286716
-0.0226956,-0.0226956
-0.0166967,-0.0166967
-0.0106845,-0.0106845
-0.00466855,-0.00466855
0.00134155,0.00134155
0.00733621,0.00733621
0.0133059,0.0133059
0.0192413,0.0192413
0.0251328,0.0251328
0.0309713,0.0309713
0.0367475,0.0367475
0.0424524,0.0424524
0.048077,0.048077
0.0536126,0.0536126
0.0590506,0.0590506
0.0643824,0.0643824
0.0695998,0.0695998
0.0746947,0.0746947
0.0796594,0.0796594
0.084486,0.084486
0.0891674,0.0891674
0.0936963,0.0936963
0.0980657,0.0980657
0.102269,0.102269
0.1063,0.1063
0.110153,0.110153
0.113822,0.113822
0.117301,0.117301
0.120585,0.120585
0.123669,0.123669
0.12655,0.12655
0.129222,0.129222
0.131682,0.131682
0.133926,0.133926
0.135952,0.135952
0.137757,0.137757
0.139337,0.139337
0.140692,0.140692
0.141819,0.141819
0.142717,0.142717
0.143385,0.143385
0.143822,0.143822
0.144029,0.144029
0.144005,0.144005
0.143751,0.143751
0.143268,0.143268
0.142557,0.142557
0.141619,0.141619
0.140457,0.140457
0.139073,0.139073
0.13747,0.13747
0.135649,0.135649
0.133616,0.133616
0.131374,0.131374
0.128925,0.128925
0.126276,0.126276
0.12343,0.12343
0.120392,0.120392
0.117169,0.117169
0.113764,0.113764
0.110184,0.110184
0.106435,0.106435
0.102523,0.102523
0.098455,0.098455
0.0942376,0.0942376
0.0898779,0.0898779
0.085383,0.085383
0.0807604,0.0807604
0.0760177,0.0760177
0.0711627,0.0711627
0.0662033,0.0662033
0.0611477,0.0611477
0.056004,0.056004
0.0507808,0.0507808
