0,1.999
0.0199897,1.9989
0.0399773,1.9986
0.059961,1.9981
0.0799387,1.9974
0.0999084,1.9965
0.119868,1.99541
0.139816,1.99411
0.15975,1.99262
0.179668,1.99093
0.199568,1.98905
0.219448,1.98697
0.239306,1.98469
0.259141,1.98223
0.27895,1.97957
0.298732,1.97672
0.318484,1.97368
0.338205,1.97046
0.357893,1.96705
0.377545,1.96345
0.397161,1.95968
0.416738,1.95572
0.436275,1.95158
0.455769,1.94727
0.47522,1.94278
0.494624,1.93812
0.513981,1.93329
0.533289,1.92828
0.552546,1.92312
0.571751,1.91779
0.590902,1.9123
0.609997,1.90665
0.629034,1.90084
0.648013,1.89488
0.666931,1.88877
0.685788,1.88251
0.704581,1.87611
0.723309,1.86956
0.741972,1.86287
0.760566,1.85604
0.779092,1.84908
0.797548,1.84199
0.815931,1.83477
0.834243,1.82743
0.85248,1.81996
0.870641,1.81237
0.888726,1.80466
0.906734,1.79684
0.924663,1.78891
0.942512,1.78088
0.96028,1.77273
0.977966,1.76449
0.99557,1.75615
1.01309,1.74771
1.03052,1.73918
1.04787,1.73056
1.06513,1.72185
1.08231,1.71306
1.0994,1.70419
1.11639,1.69525
1.1333,1.68622
1.15012,1.67713
1.16684,1.66797
1.18348,1.65874
1.20002,1.64945
1.21647,1.6401
1.23282,1.6307
1.24908,1.62123
1.26524,1.61172
1.28131,1.60216
1.29729,1.59256
1.31316,1.58291
1.32894,1.57322
1.34463,1.56349
1.36021,1.55373
1.3757,1.54393
1.39109,1.53411
1.40638,1.52425
1.42158,1.51438
1.43667,1.50448
1.45167,1.49456
1.46656,1.48462
1.48136,1.47467
1.49606,1.4647
1.51065,1.45472
1.52515,1.44474
1.53955,1.43475
1.55385,1.42475
1.56804,1.41475
1.58214,1.40475
1.59614,1.39475
1.61004,1.38476
1.62383,1.37477
1.63753,1.36479
1.65113,1.35481
1.66463,1.34485
1.67803,1.3349
1.69133,1.32497
1.70453,1.31505
1.71763,1.30514
1.73063,1.29526
1.74353,1.2854
1.75634,1.27556
1.76904,1.26574
1.78165,1.25595
1.79416,1.24619
1.80658,1.23645
1.81889,1.22674
1.83111,1.21706
1.84323,1.20742
1.85526,1.1978
1.86719,1.18822
1.87902,1.17867
1.89076,1.16916
1.90241,1.15969
1.91396,1.15025
1.92541,1.14085
1.93677,1.1315
1.94804,1.12218
1.95922,1.1129
1.9703,1.10367
1.98129,1.09448
1.99219,1.08533
2.003,1.07623
2.01371,1.06717
2.02434,1.05816
2.03488,1.04919
2.04533,1.04027
2.05568,1.0314
2.06595,1.02258
2.07614,1.0138
2.08623,1.00508
2.09624,0.996403
2.10616,0.987777
2.11599,0.979201
2.12574,0.970676
2.13541,0.962203
2.14499,0.95378
2.15448,0.94541
2.16389,0.937092
2.17322,0.928826
2.18247,0.920613
2.19164,0.912452
2.20072,0.904345
2.20972,0.896291
2.21865,0.88829
2.22749,0.880343
2.23625,0.87245
2.24494,0.86461
2.25355,0.856825
2.26208,0.849093
2.27053,0.841416
2.2789,0.833793
2.2872,0.826224
2.29543,0.818709
2.30358,0.811249
2.31165,0.803843
2.31966,0.796491
2.32758,0.789194
2.33544,0.78195
2.34322,0.774761
2.35093,0.767626
2.35858,0.760545
2.36615,0.753517
2.37365,0.746544
2.38108,0.739624
2.38844,0.732758
2.39573,0.725945
2.40296,0.719185
2.41012,0.712479
2.41721,0.705826
2.42423,0.699226
2.43119,0.692678
2.43809,0.686183
2.44492,0.67974
2.45168,0.673349
2.45838,0.66701
2.46502,0.660723
2.4716,0.654488
2.47811,0.648303
2.48456,0.64217
2.49096,0.636088
2.49729,0.630056
2.50356,0.624075
2.50977,0.618144
2.51592,0.612262
2.52201,0.606431
2.52805,0.600648
2.53403,0.594915
2.53995,0.589231
2.54581,0.583595
2.55162,0.578008
2.55737,0.572468
2.56307,0.566976
2.56871,0.561532
2.5743,0.556135
2.57983,0.550785
2.58532,0.545481
2.59074,0.540224
2.59612,0.535013
2.60144,0.529848
2.60672,0.524728
2.61194,0.519653
2.61711,0.514623
2.62223,0.509637
2.6273,0.504696
2.63233,0.499799
2.6373,0.494945
2.64222,0.490135
2.6471,0.485368
2.65193,0.480643
2.65672,0.475961
2.66145,0.471321
2.66614,0.466723
2.67079,0.462166
2.67539,0.45765
2.67994,0.453176
2.68445,0.448742
2.68891,0.444348
2.69334,0.439994
2.69771,0.43568
2.70205,0.431405
2.70634,0.427169
2.71059,0.422972
2.7148,0.418813
2.71897,0.414693
2.7231,0.41061
2.72718,0.406565
2.73123,0.402557
2.73523,0.398586
2.7392,0.394651
2.74313,0.390753
